LOGPcons,MACCSFP125,PCR,Psi_e_A,P_VSA_ppp_D,Mp,SpMin1_Bh(p),SHED_AL,SM12_AEA(ri),P_VSA_s_3,MATS5m,Actividad
3.6074,1,1.3104,7.3542,0.0,0.6416,2.0568,12.7018,3.3018,31.3757,0.108,Act1
4.6791,1,1.4992,7.7568,18.0108,0.6495,2.086,12.8214,4.0235,50.8474,0.0597,Act1
0.9986,0,1.2675,8.2719,42.6833,0.6665,2.0551,5.1206,3.6451,33.9852,0.042,Act-1
3.6402,1,1.4423,7.7481,18.0108,0.6855,2.0449,8.2217,3.8884,34.6294,-0.0155,Act1
2.7897,1,1.4315,7.7037,36.0215,0.6579,2.1239,10.3046,3.9349,39.7057,-0.0666,Act1
4.0855,1,1.3583,7.8905,18.0108,0.6528,2.1143,12.5009,3.8544,54.9801,-0.0584,Act1
2.9318,0,1.2668,7.8167,146.0608,0.6198,2.0174,14.2792,3.2097,27.7377,-0.0063,Act-1
5.1178,1,1.3396,7.8699,54.0323,0.6902,2.0602,14.4967,3.8788,56.9605,-0.0147,Act1
3.2417,1,1.447,7.7475,36.0215,0.6909,2.0783,10.1124,3.9935,64.9167,-0.1119,Act1
4.1971,1,1.4545,7.7688,50.9079,0.7029,2.1326,9.0968,3.9274,36.2788,0.0241,Act-1
2.5445,1,1.4651,7.7381,52.6845,0.6769,2.0541,8.3742,3.94,20.2265,-0.129,Act-1
1.0234,0,1.2336,7.9744,103.3774,0.6159,2.0131,4.559,2.7281,7.397,0.023,Act-1
4.0972,1,1.607,7.7564,108.4777,0.7004,2.1231,8.4666,4.336,49.4111,0.0131,Act1
1.0631,1,1.3478,8.2125,148.2979,0.7333,2.0597,15.9165,3.9821,158.4152,0.0317,Act-1
1.0631,1,1.3478,8.2125,148.2979,0.7333,2.0597,15.9165,3.9821,158.4152,0.0317,Act-1
2.8193,1,1.3426,8.1458,42.6833,0.6532,2.0348,11.2987,3.6462,32.0217,0.0009,Act1
1.7957,0,1.1343,8.0675,68.9187,0.6328,2.0274,12.3589,3.5622,45.0499,-0.0724,Act-1
0.6144,1,1.2645,8.057,36.0215,0.647,2.1278,13.4733,3.5341,53.2834,-0.1242,Act-1
4.8454,1,1.552,8.1349,49.6827,0.7418,2.1196,8.259,4.0428,76.0486,-0.0597,Act-1
5.5297,0,1.5,7.6859,0.0,0.639,2.0554,11.2646,3.3495,36.1406,-0.2011,Act-1
5.0557,1,1.5206,8.2174,65.7944,0.6698,2.0691,13.8091,4.0103,42.3595,0.0688,Act1
0.0162,0,1.0419,8.358,32.8972,0.6185,1.8585,2.0,1.6044,12.6834,-0.1995,Act-1
1.2443,0,1.0367,8.0278,36.0215,0.5915,1.989,9.6603,3.1192,28.3678,0.0266,Act1
3.6632,1,1.3216,8.0056,60.6941,0.643,2.0716,12.6942,3.3184,37.0931,-0.0677,Act1
1.298,0,1.1508,7.9278,60.6941,0.6293,2.0262,10.3775,3.4471,32.0344,-0.0153,Act-1
3.2204,1,1.2427,7.9242,60.6941,0.6416,2.0282,10.374,3.4475,39.1988,-0.0158,Act1
1.1863,0,1.1509,8.2011,60.6941,0.6229,2.0262,10.3775,3.4471,32.0344,-0.0123,Act1
2.7132,1,1.2505,7.9676,60.6941,0.6339,2.0953,13.2066,3.4479,47.1511,-0.0685,Act1
2.9003,1,1.2622,7.9531,60.6941,0.6442,2.0925,10.7036,3.4475,36.6643,-0.0122,Act1
1.8996,0,1.1523,8.0432,60.6941,0.6215,2.0263,10.7796,3.3965,32.8276,-0.182,Act-1
3.0135,0,1.1212,7.8978,60.6941,0.6226,2.0313,10.583,3.4467,38.3255,-0.0366,Act1
2.9464,1,1.2759,7.9731,60.6941,0.6472,2.026,10.2512,3.4473,38.77,-0.044,Act-1
2.141,0,1.1273,7.9389,60.6941,0.6221,2.0367,10.8173,3.4449,40.0024,-0.0962,Act1
2.9083,1,1.1914,7.9375,60.6941,0.6746,2.0244,10.0843,3.4475,95.6196,-0.0737,Act-1
3.107,0,1.2223,7.9913,0.0,0.6552,1.9831,5.2491,3.4709,20.5277,-0.1643,Act-1
0.4966,0,1.0317,8.0722,36.0215,0.625,1.9451,2.8284,3.0878,29.5782,-0.1853,Act1
2.7589,0,1.1714,7.6096,0.0,0.626,2.0414,5.5213,3.04,26.7843,-0.0259,Act1
3.563,1,1.2647,7.6833,16.7855,0.6318,2.0791,11.0679,4.0186,50.9928,-0.0761,Act1
2.5038,0,1.3142,8.2564,18.0108,0.6433,2.1164,7.221,3.9122,36.802,-0.186,Act1
2.4013,0,1.2309,8.2245,36.0215,0.6909,2.039,6.5198,3.8052,39.4278,-0.241,Act1
2.3795,0,1.1607,7.8621,18.0108,0.6351,2.0245,9.9614,3.1461,88.4467,-0.0886,Act1
1.0773,0,1.0847,7.947,50.9079,0.5946,2.0531,6.3997,2.9582,27.2775,-0.0122,Act-1
2.8877,0,1.2067,7.7105,50.9079,0.6228,2.0653,5.8419,3.2273,33.1554,-0.0065,Act1
2.4923,1,1.4198,7.9444,0.0,0.6739,2.0449,7.2331,3.7592,34.8601,-0.1602,Act1
1.982,1,1.3829,8.1348,65.7944,0.6435,2.0534,14.7855,4.1764,97.7515,-0.115,Act-1
4.3605,1,1.3946,7.6012,0.0,0.6538,2.0398,8.5858,4.0279,43.3248,-0.2146,Act1
4.749,1,1.3971,7.7762,16.663,0.6868,2.0467,10.8954,3.8197,45.9299,0.0197,Act1
4.2364,1,1.3845,7.8125,16.663,0.6922,2.0436,10.6498,3.8136,42.9497,-0.0179,Act1
5.5134,1,1.3851,7.8704,16.663,0.7567,2.0278,9.481,3.8963,73.9526,-0.0402,Act1
3.633,1,1.4266,7.756,0.0,0.6666,2.0843,8.6414,3.7963,41.7195,-0.1487,Act1
3.0356,1,1.3092,7.8667,18.0108,0.6901,2.1282,12.7308,3.773,74.6514,0.0122,Act1
3.909,1,1.3008,7.484,0.0,0.6549,2.1413,5.6828,3.7706,39.5494,-0.0654,Act-1
3.9028,1,1.441,7.8654,0.0,0.6689,2.0726,7.7059,3.7301,38.7624,-0.2607,Act1
2.7097,1,1.5375,8.0028,16.405,0.7045,2.1057,11.2604,4.5513,26.9344,-0.1011,Act1
2.745,0,1.2664,7.8583,18.0108,0.6611,2.1183,7.2001,3.6494,42.5544,-0.1651,Act1
2.3235,1,1.4398,8.1694,34.4157,0.7067,2.058,12.2816,3.9416,61.7022,0.0694,Act1
2.1256,1,1.3409,8.0278,32.8972,0.6936,2.0291,7.1247,3.6927,65.8237,0.0404,Act1
2.2981,1,1.3455,8.0227,32.8972,0.7096,2.0259,6.4747,3.5672,60.5803,-0.0359,Act1
3.3465,1,1.3973,8.2335,34.4157,0.7424,2.0223,15.5249,3.8749,66.2252,-0.121,Act-1
1.982,1,1.3829,8.1348,65.7944,0.6435,2.0534,14.7855,4.1764,97.7515,-0.115,Act-1
1.5053,0,1.2661,8.0833,32.8972,0.6401,2.0031,2.9375,3.0116,17.726,-0.24,Act1
2.2038,0,1.2006,7.8413,18.0108,0.6276,2.0404,7.7167,3.1501,36.3514,-0.0928,Act-1
1.7062,0,1.2661,8.25,42.6833,0.6441,1.9906,3.4862,3.0116,14.9693,-0.3014,Act1
-0.4634,0,1.1726,8.2133,170.7334,0.6065,2.047,9.9972,3.1582,29.0165,-0.1018,Act-1
1.5053,0,1.2676,8.0833,32.8972,0.6401,2.0033,3.8883,2.9179,17.726,-0.2843,Act-1
2.2852,0,1.2692,8.1667,0.0,0.6383,2.0112,4.6823,2.9199,29.9386,-0.311,Act-1
3.1235,0,1.1634,8.0645,36.0215,0.6545,2.0512,9.2474,3.6415,39.8026,-0.1529,Act1
3.3346,1,1.2927,7.862,36.0215,0.6428,2.0648,14.4843,3.6455,39.1726,-0.2845,Act1
2.7162,0,1.1484,7.9474,36.0215,0.645,2.0971,9.5276,3.7272,43.9056,-0.1723,Act1
3.0712,0,1.1426,7.9148,36.0215,0.642,2.0456,9.489,3.7143,46.4401,-0.1638,Act1
3.3047,0,1.1401,8.1801,36.0215,0.6228,2.0845,9.5027,3.7165,63.7161,-0.147,Act1
2.1163,1,1.2944,7.8133,18.0108,0.6327,2.0603,8.1497,3.3591,34.713,-0.1254,Act1
4.2407,1,1.2997,7.6413,0.0,0.7089,2.021,9.6699,3.4784,61.84,-0.0703,Act1
3.8807,1,1.3522,7.859,42.6833,0.626,2.1247,9.2741,3.6993,39.358,-0.0643,Act-1
2.4729,1,1.3506,7.7963,0.0,0.6544,2.0364,6.2191,3.4844,17.726,-0.1533,Act-1
2.366,1,1.3396,7.9221,0.0,0.7391,1.992,6.3554,3.9332,31.7095,-0.0427,Act1
1.9642,1,1.3379,8.1894,0.0,0.6635,2.0187,6.5219,3.8658,39.1709,-0.2232,Act1
1.5025,0,1.0497,8.2091,0.0,0.6663,1.8671,4.5858,3.1098,54.9084,-0.0244,Act1
3.5993,1,1.382,7.7315,0.0,0.6765,2.0614,8.4564,3.3373,23.875,-0.0597,Act1
3.8601,1,1.4021,7.6344,18.0108,0.6606,2.0555,11.2317,3.8048,42.2449,0.0368,Act1
1.4551,0,1.1675,7.9559,111.7244,0.6192,2.0911,14.0756,3.4606,51.4164,-0.0441,Act-1
4.7551,1,1.4281,7.6979,0.0,0.6938,2.0122,9.3589,3.9075,69.8266,-0.1049,Act-1
3.106,1,1.3752,7.9653,0.0,0.6841,2.0651,10.0835,3.6741,43.611,0.0092,Act-1
4.962,1,1.323,7.8148,18.0108,0.6514,2.1183,13.794,3.5043,46.9333,-0.0508,Act-1
4.464,1,1.3866,7.6276,0.0,0.6831,2.066,8.9326,3.7406,47.8897,-0.1729,Act-1
4.823,1,1.3344,7.7827,36.0215,0.7021,2.0005,10.688,3.9039,112.1704,0.0211,Act1
4.0511,1,1.3479,7.7222,36.0215,0.6639,2.031,11.8254,3.6805,78.7905,-0.011,Act1
0.6617,0,1.1243,8.0833,0.0,0.6643,1.801,2.8284,2.6791,11.6394,-0.1569,Act-1
3.2954,1,1.37,7.7333,18.0108,0.6398,2.0667,13.5021,3.7758,44.39,-0.1763,Act1
3.0499,1,1.2875,7.6989,18.0108,0.6184,2.0632,12.5934,3.388,38.4955,-0.2935,Act1
2.2971,1,1.2609,7.8434,0.0,0.6347,2.0573,11.0447,3.6473,46.7533,-0.1326,Act1
1.8915,0,1.161,7.8611,0.0,0.6089,2.0393,10.6104,3.3314,42.9167,-0.1189,Act1
2.8109,1,1.3462,8.1136,68.9187,0.6461,2.0387,8.009,3.6139,33.1798,0.0697,Act1
2.1854,1,1.4532,8.0804,34.4157,0.6631,2.1095,8.8822,4.449,30.0395,-0.0799,Act1
1.7807,1,1.4043,7.951,35.7765,0.6544,2.119,6.8748,2.9442,18.8287,-0.1995,Act1
3.226,0,1.1029,8.0119,42.6833,0.6245,2.1396,10.0887,3.9018,54.285,-0.0189,Act1
3.4784,0,1.1021,7.9957,42.6833,0.6384,2.1393,8.6418,3.9018,46.932,-0.0054,Act-1
1.5224,0,1.1338,8.1432,50.9079,0.6438,2.0353,13.3769,3.6036,65.8473,-0.1165,Act-1
2.0271,1,1.3377,8.1909,18.0108,0.6673,2.0989,9.9323,3.8311,33.6106,-0.2373,Act1
2.3854,0,1.206,8.151,36.0215,0.6283,2.0233,11.9691,3.1399,91.0589,-0.0134,Act1
1.8788,0,1.2456,8.1379,32.8972,0.6322,2.0177,9.5764,3.6294,77.5915,-0.1551,Act-1
6.7085,1,1.3824,7.5171,31.672,0.6682,2.051,11.8116,3.5669,41.8057,-0.0063,Act1
6.9415,1,1.3782,7.5042,31.672,0.6651,2.0476,12.6844,3.5653,44.3402,-0.0333,Act-1
3.6517,1,1.2407,7.5238,0.0,0.639,2.0668,11.3159,3.5509,28.7312,0.0002,Act1
5.1631,1,1.49,7.7677,18.0108,0.681,2.0369,12.0335,4.149,83.5387,-0.111,Act1
5.2857,1,1.4847,7.5909,18.0108,0.6775,2.0438,11.7362,3.9349,71.8832,-0.0016,Act1
5.175,1,1.4847,7.5808,0.0,0.6775,2.0402,11.8404,3.9125,74.4177,-0.0295,Act1
4.5354,1,1.4169,7.7849,18.0108,0.6676,2.0533,13.2486,3.9123,46.8923,-0.2155,Act1
3.4276,1,1.3195,7.7101,18.0108,0.6466,2.033,9.3091,3.6698,35.3877,-0.2238,Act1
3.8832,1,1.422,7.6556,18.0108,0.6488,2.0382,12.4894,3.9122,43.4357,-0.1764,Act1
2.7809,1,1.4216,7.7069,18.0108,0.6502,2.0286,12.8691,3.9122,39.8213,-0.1412,Act1
4.2801,1,1.3857,7.619,18.0108,0.6593,2.0279,9.1644,3.9123,69.1264,-0.1374,Act1
4.8597,1,1.5589,7.6306,18.0108,0.6845,2.0533,15.3725,3.9123,77.1745,-0.0718,Act1
4.4516,1,1.5186,7.6176,18.0108,0.6622,2.0621,13.0644,3.9123,48.1528,-0.1196,Act1
4.7421,1,1.5186,7.6176,18.0108,0.6622,2.0603,12.7916,3.9123,47.724,-0.1417,Act1
3.7651,1,1.5186,7.6471,18.0108,0.6607,2.056,12.9913,3.9123,46.8663,-0.1202,Act1
3.6222,1,1.5186,7.6471,18.0108,0.6607,2.056,12.7114,3.9123,47.2951,-0.1173,Act-1
3.9127,1,1.5186,7.6471,18.0108,0.6607,2.0533,12.9504,3.9123,46.8663,-0.1366,Act1
4.0146,1,1.4902,7.6302,18.0108,0.6808,2.0328,11.3932,3.9123,74.4177,-0.056,Act1
3.3944,1,1.3648,7.5294,18.0108,0.6459,2.0442,13.5863,3.9123,81.7607,0.0366,Act1
3.2647,1,1.368,7.5758,18.0108,0.6501,2.0307,13.5863,3.9123,86.734,-0.006,Act1
3.8763,1,1.28,7.6,18.0108,0.6631,2.0241,9.7259,3.9123,76.9857,-0.1557,Act1
3.7898,1,1.421,7.6543,18.0108,0.6512,2.0305,10.3913,3.9123,39.6759,-0.2117,Act1
4.8566,1,1.5184,7.6048,18.0108,0.6588,2.0662,12.7929,3.9123,50.4807,-0.2068,Act1
4.5266,1,1.5186,7.6176,18.0108,0.6622,2.0601,12.6701,3.9123,47.2951,-0.1214,Act1
4.2635,1,1.518,7.6313,18.0108,0.6658,2.0551,12.4711,3.9123,44.5384,-0.0956,Act1
3.3691,1,1.3995,7.5784,18.0108,0.6379,2.0517,13.6709,3.9123,57.2835,-0.0494,Act1
3.7365,1,1.422,7.7179,18.0108,0.6571,2.0247,10.3913,3.9123,45.0601,-0.1898,Act1
3.9423,1,1.4765,8.0084,36.0215,0.6848,2.1399,10.7641,3.8742,45.4407,-0.0145,Act1
4.0972,1,1.5515,7.8111,36.0215,0.6868,2.1401,15.4016,3.8956,48.9123,-0.0324,Act-1
3.8873,1,1.2974,7.9531,34.4157,0.7147,2.046,10.0446,3.9248,62.8242,0.0464,Act1
3.9807,1,1.4616,7.6379,0.0,0.646,2.1426,8.264,4.1017,51.0825,-0.1493,Act1
2.4399,0,1.2583,7.9147,18.0108,0.6572,2.0774,8.6384,4.0248,51.6409,-0.127,Act1
5.3964,1,1.6122,7.8111,0.0,0.7393,2.0725,8.9108,4.2887,24.2434,0.0724,Act1
2.7049,1,1.306,7.6957,32.8972,0.6688,2.0242,8.5842,3.5006,61.5417,-0.1565,Act-1
4.103,1,1.4149,7.8189,18.0108,0.7106,1.9928,11.1555,3.7745,68.0423,-0.0286,Act1
3.8301,1,1.5736,7.8423,0.0,0.7047,2.0715,8.3268,4.6318,25.8442,-0.0498,Act1
4.4305,1,1.4246,7.7583,54.0323,0.6725,2.0862,12.5108,3.8518,47.829,-0.0449,Act1
3.1843,1,1.3121,7.7366,0.0,0.6564,2.0557,9.164,3.8262,49.649,0.0655,Act1
4.6256,1,1.3796,7.7745,16.663,0.7035,2.0386,10.408,3.814,76.7872,-0.058,Act1
5.8297,1,1.3982,7.625,18.0108,0.683,2.0628,11.5719,3.8407,79.1234,0.0477,Act-1
3.7448,1,1.3953,7.7333,18.0108,0.6559,2.0322,15.3544,3.6915,49.1093,-0.1338,Act1
3.249,1,1.4515,7.5159,18.0108,0.6641,2.056,7.4343,3.638,22.1721,0.006,Act1
2.9458,1,1.386,7.7917,0.0,0.6512,2.0029,9.8289,3.8053,48.2012,-0.1621,Act1
2.7123,1,1.3959,7.7628,0.0,0.6754,2.002,10.5418,3.7347,32.0421,-0.0881,Act1
3.527,1,1.4306,8.2454,18.0108,0.71,2.052,10.7982,3.9055,37.4539,0.1173,Act1
4.2855,1,1.2577,7.9905,18.0108,0.6813,2.0109,10.244,3.8112,81.1519,0.0642,Act1
4.4639,1,1.2808,7.5967,18.0108,0.6609,2.03,9.642,3.7944,61.2232,0.1784,Act1
3.439,1,1.4834,8.5735,36.0215,0.6847,2.0584,12.6653,3.9938,32.6805,-0.1798,Act1
3.5818,1,1.4834,8.5735,36.0215,0.6847,2.0576,12.7247,3.9938,32.2517,-0.2285,Act-1
3.4607,1,1.4142,7.8125,16.405,0.6818,2.0518,11.352,3.9705,35.4013,-0.0685,Act1
2.6438,1,1.2604,7.9028,0.0,0.6735,2.0667,8.593,3.8141,68.1201,0.1169,Act1
5.57,1,1.4966,7.5653,0.0,0.6606,2.0514,13.2233,3.8979,43.6807,-0.0763,Act1
-0.1276,0,1.1296,7.8235,0.0,0.6091,2.0292,3.4641,2.7863,30.6934,-0.1242,Act-1
1.6717,1,1.3132,8.2109,18.0108,0.6646,2.0314,9.6321,3.9442,42.4064,-0.0385,Act-1
1.54,0,1.2559,8.1667,18.0108,0.6298,2.0205,5.2428,3.1279,27.6741,-0.2659,Act1
2.3665,0,1.2271,8.1364,42.6833,0.616,2.0275,8.0694,3.2999,43.8054,-0.051,Act-1
4.0972,1,1.5515,7.8111,36.0215,0.6868,2.1401,15.4016,3.8956,48.9123,-0.0324,Act-1
4.0771,1,1.4223,7.5833,18.0108,0.6485,2.0273,6.915,3.6322,27.513,-0.167,Act1
2.6935,0,1.208,7.7368,0.0,0.613,2.0036,7.2916,3.0674,31.1222,0.0263,Act1
-2.8308,0,1.0972,8.201,267.4502,0.6232,2.0405,17.7873,3.4351,148.8241,0.0787,Act-1
1.6439,1,1.2833,8.0148,170.7334,0.6534,2.0568,11.2909,3.7165,30.0201,0.0017,Act-1
1.8655,1,1.3045,8.0218,170.7334,0.6506,2.0704,11.2746,3.6212,25.4277,0.0328,Act-1
4.5435,1,1.4561,7.5632,0.0,0.6463,2.1389,9.5115,3.9141,52.966,-0.1417,Act1
1.4921,0,1.2301,8.0208,60.6941,0.62,2.0093,7.0614,2.9614,19.8317,-0.2537,Act1
1.6689,0,1.26,7.9231,18.0108,0.634,2.0042,5.3454,2.8972,17.2972,-0.1704,Act-1
1.627,1,1.3442,8.1542,49.3022,0.6718,2.0463,7.3342,3.624,16.0424,0.0141,Act-1
3.2467,0,1.2672,7.4635,18.0108,0.6375,2.0894,4.7451,3.3039,18.9637,-0.3339,Act1
1.8645,1,1.3183,8.0603,18.0108,0.6833,2.1375,10.4112,3.7713,66.5109,-0.0985,Act-1
0.9925,1,1.3809,8.2135,31.2914,0.7198,1.9782,5.901,4.2408,44.0034,-0.0904,Act-1
2.3313,1,1.5149,7.693,65.7944,0.6776,2.1939,4.4972,3.9126,24.7835,-0.1104,Act-1
1.2419,0,1.2838,8.0833,32.8972,0.6401,2.0023,4.3645,2.5966,17.726,-0.3582,Act-1
2.8346,1,1.2808,7.529,18.0108,0.6466,2.0517,6.5431,3.5583,27.0686,-0.028,Act1
2.3026,1,1.3316,7.9137,49.3022,0.6398,2.0546,11.5564,3.8019,34.2916,-0.1978,Act1
4.6281,1,1.593,7.9363,63.3084,0.6923,2.0867,12.3483,4.1389,41.3003,-0.0933,Act-1
5.2048,1,1.5801,7.9603,0.0,0.6906,2.0862,15.3367,4.1389,71.9102,-0.0653,Act1
1.6135,0,1.2003,7.8434,60.6941,0.6248,2.009,7.5652,2.9484,29.9162,0.0994,Act-1
4.4825,1,1.3885,7.6054,42.6833,0.6384,2.0766,14.4755,3.9434,39.1084,0.0357,Act-1
2.2251,0,1.299,7.8889,0.0,0.6297,2.0017,7.7399,3.0399,29.3975,0.1707,Act1
2.6065,0,1.262,8.3905,0.0,0.6545,2.0763,5.4937,3.8387,12.5926,-0.292,Act-1
1.2816,0,1.0497,8.4167,18.0108,0.6232,1.9083,6.9972,3.1245,18.4159,-0.1069,Act-1
-0.0208,0,1.0228,7.7759,0.0,0.6172,2.0294,2.8284,3.0961,40.9966,-0.429,Act1
3.7725,0,1.2657,7.9811,0.0,0.7188,2.0337,7.4134,3.868,36.7347,-0.4114,Act1
2.1205,0,1.0751,8.0807,0.0,0.6673,1.9989,7.7988,3.2725,33.3577,0.0025,Act1
3.8123,1,1.3682,8.7778,0.0,0.7127,2.0628,7.0975,3.9638,13.7924,0.1313,Act1
4.5303,1,1.4153,8.0158,18.0108,0.6807,2.0739,8.3748,3.9786,42.9056,0.0954,Act-1
0.7341,0,1.2556,8.6094,0.0,0.6307,2.0418,6.7432,4.2339,8.5609,0.2545,Act-1
0.6066,1,1.4233,7.9936,16.7855,0.6838,2.1076,9.0231,4.5164,17.8762,-0.0099,Act1
4.468,1,1.3142,7.2778,0.0,0.6823,2.0645,10.0447,3.6694,90.6732,0.0997,Act1
3.9646,0,1.0,8.2222,0.0,0.8731,1.9102,0.0,2.3028,0.0,0.0208,Act1
0.6174,0,1.2314,8.6019,103.3774,0.687,2.0515,5.9751,3.5482,9.441,0.0447,Act-1
2.4081,1,1.4001,8.0764,65.7944,0.7507,2.0224,4.4544,3.6781,17.1705,-0.1741,Act-1
1.921,0,1.215,7.8722,50.9079,0.6285,2.0116,6.8419,3.2399,27.8138,0.1777,Act-1
1.5931,1,1.3374,7.6528,54.0323,0.7238,1.9962,3.7798,3.2272,45.5833,0.1342,Act-1
-0.2869,0,1.2681,8.7418,65.7072,0.7309,2.0871,2.7495,4.6179,11.0357,0.1522,Act-1
-0.7971,0,1.2053,8.4327,246.3139,0.649,2.1542,8.6729,4.1911,30.5635,-0.1353,Act-1
3.5254,1,1.5197,7.9456,0.0,0.7373,2.0851,8.8779,4.1902,20.1216,0.1057,Act-1
3.1944,1,1.3913,7.5505,18.0108,0.7016,2.0315,4.3885,3.7317,30.6805,0.0772,Act-1
4.6508,1,1.3455,7.4066,0.0,0.6721,2.0344,5.8054,3.7264,27.2003,0.018,Act-1
6.3309,1,1.3336,7.9108,0.0,0.8435,2.0333,0.0,3.5349,13.3724,-0.2478,Act-1
5.6669,1,1.3282,7.7911,0.0,0.7689,2.0145,6.9201,3.9279,27.0717,-0.0048,Act1
3.8184,1,1.4329,8.0644,42.6833,0.7018,2.0515,8.3605,3.7791,30.7381,0.0634,Act-1
4.6524,1,1.2569,7.4324,0.0,0.6693,2.0525,7.0417,3.4261,28.3848,0.0678,Act1
4.1064,1,1.2669,7.9306,42.6833,0.6703,2.0752,9.4975,3.7557,40.5815,0.1037,Act-1
4.1661,1,1.3139,7.5905,0.0,0.6805,2.0881,8.4362,3.618,34.8683,0.0904,Act-1
6.2898,1,1.3197,7.6333,0.0,0.7639,2.0054,6.6757,3.6148,54.6324,-0.0292,Act-1
3.998,0,1.1663,7.3722,0.0,0.6351,2.0305,8.6788,2.7084,37.3953,0.1058,Act-1
5.0654,1,1.3233,7.7292,0.0,0.7469,2.02,7.9596,3.6142,23.5711,0.0438,Act-1
5.8311,1,1.3233,7.6597,0.0,0.7775,1.9898,6.5145,3.6142,52.0979,-0.0381,Act1
3.1944,1,1.3913,7.5505,18.0108,0.7016,2.0315,4.3885,3.7317,30.6805,0.0772,Act1
3.9961,1,1.3904,7.4217,18.0108,0.7005,2.0605,4.436,3.7405,36.5348,-0.0753,Act1
4.4674,1,1.3515,7.4418,0.0,0.7092,2.0573,5.8419,3.6595,51.0811,0.0628,Act-1
4.2237,1,1.3592,7.4596,18.0108,0.6461,2.1217,7.7734,3.1788,22.3606,0.0689,Act-1
3.3158,1,1.354,7.6135,60.6941,0.6422,2.1217,11.2038,3.1788,22.3606,0.0369,Act-1
1.8105,1,1.3765,7.7049,36.0215,0.7524,1.9899,4.5858,3.283,47.4824,0.2606,Act1
3.5781,1,1.3125,7.4918,42.6833,0.6814,2.0667,12.2551,3.6595,61.6096,0.106,Act-1
3.3302,1,1.4379,7.6035,16.7855,0.7339,2.0797,6.4869,3.8557,14.16,-0.0665,Act-1
5.1749,1,1.3456,7.5411,0.0,0.7372,2.1048,5.4565,3.5803,13.0573,-0.0491,Act1
1.6001,1,1.3146,7.3987,3.1243,0.7257,2.0864,0.0,3.775,54.4838,0.0185,Act-1
3.8207,1,1.3146,7.4183,0.0,0.7368,2.023,3.5961,3.775,51.3595,0.1036,Act1
4.4103,1,1.5343,7.6815,59.2238,0.683,2.0745,11.6925,4.1625,32.936,-0.1073,Act-1
2.6827,1,1.2383,7.6667,85.3667,0.6523,2.1517,10.5528,3.693,38.9234,-0.0616,Act1
2.6827,1,1.2383,7.6667,85.3667,0.6523,2.1517,10.5528,3.693,38.9234,-0.0616,Act-1
2.8588,1,1.3102,8.209,0.0,0.7221,2.0104,7.5768,3.6615,25.345,-0.1814,Act-1
3.3479,1,1.2182,7.7402,42.6833,0.6246,2.0511,9.5867,3.5879,27.1666,-0.0503,Act1
-0.876,0,1.208,8.4525,249.4382,0.7548,1.9887,7.9593,3.4165,32.4322,-0.1342,Act-1
3.3619,0,1.2821,7.94,0.0,0.8983,1.9524,6.1202,3.1341,22.705,-0.2265,Act-1
-0.2181,0,1.2974,8.2308,49.6827,0.6092,1.8669,0.0,2.6678,9.7893,-0.4115,Act-1
-0.9877,0,1.2422,8.3411,325.0187,0.6236,2.1502,13.3488,4.154,42.5445,-0.0551,Act-1
-1.6509,0,1.2563,8.5152,288.9972,0.64,2.1493,8.4884,4.1543,27.7139,-0.1143,Act-1
-0.7334,0,1.2581,8.4271,246.3139,0.6433,2.1498,8.4966,4.1512,30.2484,-0.115,Act-1
3.7472,1,1.3947,7.5977,18.0108,0.6907,2.0305,10.7453,3.7443,56.5121,0.0836,Act1
-0.4753,0,1.2561,8.2595,203.6306,0.6336,2.1487,8.5317,4.1788,38.0742,-0.0859,Act-1
-0.4721,0,1.0821,8.3704,114.2519,0.5656,1.8926,0.0,2.5143,3.7982,0.0121,Act-1
0.4334,0,1.3106,8.0526,50.9079,0.6616,2.0551,5.6838,3.6593,21.7228,-0.2372,Act1
2.4399,1,1.4621,7.8386,0.0,0.7101,2.0766,6.5491,3.6748,18.1908,-0.1549,Act1
2.9798,1,1.4623,7.904,0.0,0.7353,2.0666,6.4869,3.8968,22.1202,-0.1054,Act1
1.2845,1,1.4713,8.0799,0.0,0.6901,2.0774,5.2607,4.6408,16.6698,-0.1103,Act1
3.6837,1,1.2997,7.5978,0.0,0.7052,2.0316,9.5889,3.4787,54.761,-0.0475,Act1
1.8925,1,1.3381,8.1839,82.5799,0.65,2.0319,11.49,3.6359,42.4846,0.1028,Act-1
4.1552,0,1.1527,7.5734,18.0108,0.6436,2.0792,8.8404,3.0701,37.235,0.0214,Act1
1.6626,0,1.2092,8.0353,60.6941,0.6034,2.032,6.4488,3.1119,29.3031,0.1419,Act-1
0.5459,0,1.2547,7.9487,0.0,0.6195,2.0577,4.0,3.0242,12.0059,-0.2057,Act-1
0.2074,0,1.2361,7.8125,0.0,0.6112,2.0887,4.4557,3.1953,14.7627,0.0316,Act-1
1.4772,0,1.0648,7.7273,0.0,0.7288,1.7925,1.0,2.7913,32.2195,0.0209,Act1
1.8902,0,1.0585,7.6944,0.0,0.7671,1.779,0.0,2.9474,60.3635,-0.6818,Act1
3.7125,1,1.4458,7.8954,36.0215,0.6706,2.132,11.5476,3.8721,48.9532,-0.015,Act1
2.7911,1,1.4342,7.6381,18.0108,0.6659,2.0511,7.979,4.6014,38.6587,-0.0046,Act1
